JobTitle,JobCategory,Salary,Location,SkillsRequired,JobSummary
Customer Service Manager,Administrative,£30000,Nottingham,"['Performance Appraisal Systems', 'Conflict Resolution', 'Organisational Skills']",Oversee customer service operations to ensure high customer satisfaction. Manage customer service teams and resolve escalated issues.
Software Developer,Technology and Data,£28000,Bristol,"['Python Programming', 'ETL', 'SQL']","Develop and maintain software applications and systems, and write clean code in languages such as Python and JavaScript."
Product Designer,Marketing and Creative,£26000,Liverpool,"['User Research', 'PPC Advertising', 'Graphic Design']","Design and develop new products, from concept to production. You will work on product specifications and testing."
Health and Safety Advisor,Engineering and Science,£23000,Leeds,"['Lab Techniques', 'Technical Writing', 'Engineering Design']",Develop and implement health and safety policies; conducting risk assessments and ensuring compliance with safety regulations.
Supply Chain Analyst,Finance and Business,£28000,Nottingham,"['Reporting', 'Financial Reporting', 'Risk Assessment']",You will be asked to analyse and optimise supply chain processes to improve efficiency and reduce costs.
Customer Service Manager,Administrative,£24000,Birmingham,"['Onboarding', 'Communication', 'Payroll Management']",Oversee customer service operations to ensure high customer satisfaction. Manage customer service teams and resolve escalated issues.
Marketing Executive,Marketing and Creative,£21000,Newcastle,"['Graphic Design', 'Digital Marketing', 'Content Creation']","Plan and execute marketing campaigns to promote products and services, through analysing market trends and tracking campaign performance."
Risk Analyst,Finance and Business,£22000,Cambridge,"['Quantitative Analysis', 'Risk Assessment', 'Financial Analysis']",You must be able to identify and assess potential risks to the organisation.
Civil Engineer,Engineering and Science,£23000,Manchester,"['Regulatory Compliance', 'CAD Software', 'Project Management Software']","Design and oversee construction projects such as roads and bridges, ensuring compliance with safety regulations and environmental standards."
Civil Engineer,Engineering and Science,£21000,Birmingham,"['Prototyping', 'Lab Techniques', 'Problem Solving']","Design and oversee construction projects such as roads and bridges, ensuring compliance with safety regulations and environmental standards."
Graphic Designer,Marketing and Creative,£34000,Manchester,"['Content Creation', 'PPC Advertising', 'Digital Marketing']",Design visual assets for print and digital media. You must be proficient in design software such as Adobe Photoshop and Illustrator.
Audit Associate,Finance and Business,£31000,London,"['Risk Assessment', 'Regulatory Compliance', 'Bookkeeping']",Perform internal audits to ensure compliance with regulations and standards. You will also be able to review financial records and assess internal controls.
Legal Assistant,Administrative,£28000,Bristol,"['Talent Acquisition', 'Leadership', 'Performance Appraisal Systems']",Provide administrative support to legal teams and assist with legal research and document preparation
Digital Marketing Specialist,Marketing and Creative,£30000,Manchester,"['Campaign Management', 'Digital Marketing', 'Graphic Design']","Implement digital marketing strategies, including SEO, PPC, and social media."
Business Analyst,Finance and Business,£32000,Bristol,"['Financial Forecasting', 'Budgeting', 'Market Research']",Identify business needs and develop solutions to enhance processes and operations.
Mechanical Engineer,Engineering and Science,£29000,London,"['Data Analysis', 'Technical Writing', 'Engineering Design']","Design machinery and equipment, and troubleshoot engineering issues."
Public Relations Officer,Marketing and Creative,£34000,Cambridge,"['Content Management Systems', 'Email Marketing', 'Analytics']",Manage public relations activities to promote and protect the organisation's image with varying strategies.
Operations Manager,Finance and Business,£20000,Liverpool,"['Financial Analysis', 'Analytical Skills', 'Market Research']","Oversee daily operations of the organisation, ensuring efficiency and effectiveness to streamline processes."
Teacher,Administrative,£33000,Sheffield,"['Office Management', 'HR Information Systems', 'Employee Relations']","Plan and deliver educational lessons to students. You will develop lesson plans, assess student performance, and provide effective feedback."
Risk Analyst,Finance and Business,£30000,Leeds,"['Market Research', 'Financial Reporting', 'Analytical Skills']",You must be able to identify and assess potential risks to the organisation.
Supply Chain Analyst,Finance and Business,£29000,Leeds,"['Bookkeeping', 'Project Management', 'Financial Modeling']",You will be asked to analyse and optimise supply chain processes to improve efficiency and reduce costs.
Nurse,Administrative,£28000,Leeds,"['Communication', 'Compliance Management', 'HR Information Systems']","Provide medical care and support to patients. Duties include conducting medical assessments, administering treatments, and collaborating with healthcare professionals."
Health and Safety Advisor,Engineering and Science,£23000,Nottingham,"['CAD Software', 'Prototyping', 'Regulatory Compliance']",Develop and implement health and safety policies; conducting risk assessments and ensuring compliance with safety regulations.
Supply Chain Analyst,Finance and Business,£35000,Nottingham,"['Regulatory Compliance', 'Financial Analysis', 'Excel']",You will be asked to analyse and optimise supply chain processes to improve efficiency and reduce costs.
Social Media Manager,Marketing and Creative,£24000,London,"['Market Research', 'Digital Marketing', 'Analytics']","Manage social media accounts and create content to engage with followers, and also analyse social media metrics and develop strategies for growth."
Logistics Coordinator,Administrative,£22000,Leeds,"['Training and Development', 'Recruitment', 'Performance Appraisal Systems']",Manage logistics and supply chain operations through coordinating shipments and tracking inventory.
Insurance Underwriter,Administrative,£35000,Birmingham,"['Communication', 'Performance Appraisal Systems', 'Employee Relations']",Evaluate insurance applications and determine coverage terms. Assess risk factors and decide on policy approval and pricing.
Business Development Executive,Finance and Business,£23000,Nottingham,"['Business Strategy', 'Project Management', 'Quantitative Analysis']","Identify and develop new business opportunities to drive growth, and build relationships with clients and partners to expand the business."
Supply Chain Analyst,Finance and Business,£22000,Liverpool,"['Market Research', 'Excel', 'Quantitative Analysis']",You will be asked to analyse and optimise supply chain processes to improve efficiency and reduce costs.
