JobTitle,JobCategory,Salary,Location,SkillsRequired,JobSummary
Engineering Graduate,Engineering and Science,£31000,Sheffield,"['Lab Techniques', 'Simulation Software', 'Finite Element Analysis']",Assist in engineering projects and gain hands-on experience by supporting senior engineers in design and testing.
Financial Analyst,Finance and Business,£28000,Birmingham,"['Quantitative Analysis', 'Market Research', 'Budgeting']","Analyse financial data and create reports to support business decisions, and then develop financial models and forecasts to assess performance."
Recruitment Consultant,Administrative,£27000,Manchester,"['Onboarding', 'Employee Relations', 'Training and Development']","Manage the recruitment process to attract and hire top talent. Develop job descriptions, screen candidates, and conduct interviews."
Business Analyst,Finance and Business,£23000,Sheffield,"['Reporting', 'Excel', 'Financial Reporting']",Identify business needs and develop solutions to enhance processes and operations.
Health and Safety Advisor,Engineering and Science,£33000,Leeds,"['Regulatory Compliance', 'Mechanical Design', 'Prototyping']",Develop and implement health and safety policies; conducting risk assessments and ensuring compliance with safety regulations.
Marketing Executive,Marketing and Creative,£28000,Leeds,"['Google Analytics', 'Campaign Management', 'Market Research']","Plan and execute marketing campaigns to promote products and services, through analysing market trends and tracking campaign performance."
Business Analyst,Finance and Business,£25000,Leeds,"['Financial Reporting', 'Financial Modeling', 'Regulatory Compliance']",Identify business needs and develop solutions to enhance processes and operations.
Pharmaceutical Sales Representative,Engineering and Science,£20000,Cambridge,"['Technical Writing', 'Statistical Analysis', 'Mechanical Design']",Promote and sell pharmaceutical products to healthcare professionals by providing product information and building relationships with clients.
Legal Assistant,Administrative,£25000,Cambridge,"['Compliance Management', 'Organisational Skills', 'Training and Development']",Provide administrative support to legal teams and assist with legal research and document preparation
Pharmaceutical Sales Representative,Engineering and Science,£33000,London,"['Finite Element Analysis', 'Lab Techniques', 'Technical Writing']",Promote and sell pharmaceutical products to healthcare professionals by providing product information and building relationships with clients.
Mechanical Engineer,Engineering and Science,£23000,Cambridge,"['Engineering Design', 'Statistical Analysis', 'Project Management Software']","Design machinery and equipment, and troubleshoot engineering issues."
Event Coordinator,Marketing and Creative,£24000,London,"['Market Research', 'Social Media Marketing', 'User Research']","Plan and execute events, ensuring all aspects run smoothly, managing event logistics and budgets."
Systems Analyst,Technology and Data,£26000,Sheffield,"['JavaScript', 'Cloud Computing', 'ETL']",Evaluate and improve computer systems to enhance efficiency.
Digital Marketing Specialist,Marketing and Creative,£25000,London,"['Digital Marketing', 'Market Research', 'Campaign Management']","Implement digital marketing strategies, including SEO, PPC, and social media."
Logistics Coordinator,Administrative,£30000,Manchester,"['Conflict Resolution', 'Performance Appraisal Systems', 'Office Management']",Manage logistics and supply chain operations through coordinating shipments and tracking inventory.
Research Scientist,Engineering and Science,£25000,Manchester,"['Product Development', 'Data Analysis', 'Research Methodology']",Conduct experiments and analyse data to advance scientific knowledge. You must be specialised in areas such as biology or physics.
Recruitment Consultant,Administrative,£24000,Newcastle,"['Talent Acquisition', 'Payroll Management', 'Employee Relations']","Manage the recruitment process to attract and hire top talent. Develop job descriptions, screen candidates, and conduct interviews."
Public Relations Officer,Marketing and Creative,£29000,Newcastle,"['Social Media Marketing', 'Brand Strategy', 'Content Management Systems']",Manage public relations activities to promote and protect the organisation's image with varying strategies.
Business Development Executive,Finance and Business,£34000,Sheffield,"['Analytical Skills', 'Market Research', 'Quantitative Analysis']","Identify and develop new business opportunities to drive growth, and build relationships with clients and partners to expand the business."
Graphic Designer,Marketing and Creative,£29000,Manchester,"['Campaign Management', 'User Research', 'Brand Strategy']",Design visual assets for print and digital media. You must be proficient in design software such as Adobe Photoshop and Illustrator.
Civil Engineer,Engineering and Science,£32000,Bristol,"['Mechanical Design', 'Data Analysis', 'Regulatory Compliance']","Design and oversee construction projects such as roads and bridges, ensuring compliance with safety regulations and environmental standards."
Health and Safety Advisor,Engineering and Science,£20000,Manchester,"['Lab Techniques', 'Research Methodology', 'Mechanical Design']",Develop and implement health and safety policies; conducting risk assessments and ensuring compliance with safety regulations.
Health and Safety Advisor,Engineering and Science,£26000,Newcastle,"['Product Development', 'Engineering Design', 'Finite Element Analysis']",Develop and implement health and safety policies; conducting risk assessments and ensuring compliance with safety regulations.
Event Coordinator,Marketing and Creative,£29000,Cambridge,"['Adobe Creative Suite', 'Market Research', 'Graphic Design']","Plan and execute events, ensuring all aspects run smoothly, managing event logistics and budgets."
Digital Marketing Specialist,Marketing and Creative,£24000,Liverpool,"['Campaign Management', 'User Research', 'Digital Marketing']","Implement digital marketing strategies, including SEO, PPC, and social media."
Investment Banking Analyst,Finance and Business,£25000,Sheffield,"['Quantitative Analysis', 'Financial Forecasting', 'Financial Modeling']",You will assist in the evaluation of investment opportunities and financial transactions. You must also be proficient in conducting market research and financial modeling.
Engineering Graduate,Engineering and Science,£27000,Nottingham,"['Mechanical Design', 'Problem Solving', 'Simulation Software']",Assist in engineering projects and gain hands-on experience by supporting senior engineers in design and testing.
